0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221
65555.5,25712.0,0.239432,0.0597269,0.121373,0.0597269,0.0189732,0.0203945,0.168909,0.110306,0.186363,0.0996516,0.0382691,0.0374599,0.214524,0.0877349,0.644439,0.102274,0.117804,0.126419,0.159831,0.109967,0.13981,0.0843642,39.2652,39.2652,0.0862927,0.044384,0.0236681,0.044384,6216.22,0.0473879,0.0245086,2604.08,0.0297041,0.018799,7707340.0,206301.0,0.037154,4118180.0,384497.0,4003.6,70.0048,0.0317808,41.6304,180.378,0.116206,0.101861,8.35495,0.0227112,0.158985,164.365,0.245013,0.0474965,0.0581575,0.061295,0.514464,0.158518,0.857449,0.135508,0.0632589,0.0590856,0.147608,0.0848355,0.0906505,0.0199594,0.0268471,0.0253309,0.142123,16.3353,0.188639,0.0610834,760.081,0.0221335,0.0392461,0.0310066,0.442936,0.0407679,0.0115003,0.0111089,0.0532178,0.0101127,0.110779,0.00974548,0.0721007,0.0616754,0.40213,0.134875,0.311884,0.158718,0.177547,0.177547,0.321043,0.0660437,0.392387,0.0660437,0.0367153,0.0360397,1.55854,0.272134,1.11729,0.261168,14.4791,0.0435265,0.0999586,1.74335,0.0943753,0.026597,0.0185962,0.0178347,0.0425132,0.0129292,0.0167898,0.0129292,0.0668181,0.0502161,0.194154,0.117115,0.422506,0.0891401,0.0781774,0.0422007,0.0594095,0.0628809,0.103994,0.0262842,50.0072,0.0349922,0.154671,0.088403,0.245365,0.0801293,0.06912,0.0760862,0.271276,0.0918624,0.424324,0.140079,0.00997267,0.0100501,0.274273,0.0528308,0.0291261,0.0601207,0.0509218,0.0509218,0.0953812,0.0589307,0.809671,0.0589307,0.119436,0.108963,0.0891368,0.133644,0.0873988,0.125914,0.0885913,0.0702024,0.0923195,0.0829269,0.191901,0.0736056,0.0636212,0.0813268,0.980664,0.114059,0.550909,0.152433,0.0182893,0.0161242,0.232911,0.0565486,0.140775,0.049692,0.0547782,0.149842,0.14157,0.0468226,0.721036,0.0203458,0.065181,0.0664105,0.346393,0.150495,0.18951,0.156396,0.0127579,0.0127579,0.0124499,0.0339944,0.0147948,0.0339944,0.00912251,0.00833053,0.114594,0.112856,0.0637348,0.106476,1419.02,0.0196485,0.0312591,0.0379272,0.0862546,0.0394969,0.0248974,0.0248974,0.0596798,0.0444384,0.0388195,0.0444384,53931.8,21153.0,0.163197,5717.38,0.0706957,5717.38,108305.42933224828,49458.647621118325,140127.04470453414,78953.02602666558,30.62805110175987,66860.33992506558
844937.0,331400.0,3.08601,0.769813,1.56436,0.769813,0.244543,0.262862,2.17706,1.42172,2.40201,1.2844,0.493247,0.482817,2.76498,1.1308,8.3061,1.3182,1.51837,1.6294,2.06004,1.41736,1.80199,1.08736,506.085,506.085,1.11222,0.57206,0.305056,0.57206,80120.1,0.610777,0.315889,33563.8,0.382853,0.242298,99339100.0,2659000.0,0.478873,53078800.0,4955740.0,51602.0,902.284,0.409619,536.57,2324.87,1.49776,1.31287,107.686,0.292722,2.04914,2118.48,3.15795,0.612177,0.749585,0.790025,6.63087,2.04312,11.0516,1.74655,0.815336,0.761547,1.9025,1.09344,1.16838,0.257255,0.346029,0.326488,1.83181,210.543,2.43134,0.787297,9796.6,0.285276,0.505838,0.39964,5.70895,0.525453,0.148226,0.143181,0.685918,0.130341,1.42782,0.125608,0.929298,0.794927,5.18301,1.73838,4.01983,2.0457,2.28838,2.28838,4.13789,0.85123,5.05743,0.85123,0.47322,0.464511,20.0878,3.50751,14.4006,3.36616,186.62,0.561008,1.28836,22.4698,1.21639,0.342806,0.239685,0.22987,0.547948,0.166643,0.216402,0.166643,0.861211,0.647229,2.50242,1.50948,5.44564,1.14892,1.00762,0.54392,0.765723,0.810464,1.34036,0.338775,644.538,0.451011,1.99354,1.13942,3.16249,1.03278,0.89088,0.980667,3.49645,1.184,5.46906,1.80546,0.128537,0.129534,3.53508,0.680931,0.375402,0.774889,0.656326,0.656326,1.22936,0.759552,10.4358,0.759552,1.53939,1.40441,1.14887,1.72252,1.12647,1.62289,1.14184,0.90483,1.1899,1.06884,2.4734,0.948695,0.820006,1.04821,12.6397,1.4701,7.10061,1.9647,0.235729,0.207824,3.00196,0.728849,1.81443,0.640474,0.70603,1.93129,1.82468,0.603491,9.29335,0.262235,0.840111,0.855958,4.46462,1.93971,2.44257,2.01578,0.164435,0.164435,0.160465,0.43815,0.190689,0.43815,0.117579,0.107371,1.47699,1.45459,0.821471,1.37236,18289.5,0.253248,0.402896,0.48884,1.11173,0.509071,0.3209,0.3209,0.769207,0.572762,0.50034,0.572762,695121.0,272638.0,2.10342,73690.7,0.911189,73690.7,1395933.64200263,637467.4633490302,1806077.910612074,1017616.9221637198,394.76247093928737,861755.3895277199
1879260.0,737079.0,6.86372,1.71217,3.47936,1.71217,0.543898,0.584642,4.84207,3.16211,5.3424,2.85668,1.09705,1.07385,6.1497,2.51507,18.4739,2.93186,3.37705,3.62401,4.58181,3.1524,4.00788,2.41844,1125.6,1125.6,2.47372,1.27234,0.678487,1.27234,178198.0,1.35845,0.70258,74650.4,0.851519,0.538904,220944000.0,5913970.0,1.06508,118055000.0,11022200.0,114770.0,2006.81,0.911049,1193.41,5170.83,3.33122,2.92001,239.509,0.651053,4.55756,4711.79,7.02371,1.36157,1.66718,1.75712,14.748,4.54419,24.5802,3.88457,1.81342,1.69379,4.23142,2.43195,2.59865,0.57217,0.769616,0.726154,4.0742,468.278,5.40764,1.75106,21789.0,0.634494,1.12505,0.888855,12.6975,1.16868,0.329675,0.318455,1.52558,0.289897,3.17568,0.27937,2.06689,1.76803,11.5277,3.86641,8.94066,4.54993,5.08968,5.08968,9.20323,1.89325,11.2484,1.89325,1.05251,1.03314,44.6781,7.80118,32.029,7.48681,415.068,1.24776,2.86548,49.9759,2.70543,0.762448,0.533092,0.511262,1.21871,0.370636,0.481307,0.370636,1.91545,1.43953,5.56574,3.35729,12.1118,2.55535,2.24109,1.20975,1.70307,1.80258,2.98115,0.753482,1433.54,1.00311,4.43392,2.53422,7.03381,2.29704,1.98144,2.18114,7.77658,2.63339,12.1639,4.01559,0.285883,0.288102,7.86251,1.51448,0.834947,1.72346,1.45976,1.45976,2.73426,1.68935,23.2106,1.68935,3.42382,3.1236,2.55526,3.83112,2.50543,3.60953,2.53962,2.01247,2.64649,2.37724,5.50117,2.11003,1.82381,2.33137,28.1124,3.2697,15.7927,4.36976,0.524293,0.462228,6.67678,1.62106,4.03555,1.4245,1.57031,4.29547,4.05835,1.34225,20.6697,0.583247,1.86852,1.90377,9.92994,4.31419,5.43262,4.48336,0.365727,0.365727,0.356897,0.974507,0.424118,0.974507,0.261512,0.238808,3.28502,3.23522,1.82706,3.05233,40678.4,0.563258,0.896095,1.08725,2.47263,1.13224,0.713725,0.713725,1.71082,1.2739,1.11283,1.2739,1546050.0,606385.0,4.6783,163898.0,2.02661,163898.0,3104752.3386420673,1417815.8409130669,4016963.281734552,2263321.3065011823,878.0058424243629,1916663.5705611818
237921.0,93316.5,11.8512,2.31686,3.96512,2.31686,0.774787,0.897547,6.8149,4.152,5.94084,3.87151,1.50493,1.57662,8.43396,3.28515,20.6261,3.85749,1570780.0,6.10788,7.67719,3.54776,4.91463,3.4636,4779.56,125.819,3.18832,1.59024,0.902648,1.59024,3089.77,1.89051,1.07815,0.751128,0.804498,0.751123,312419000.0,8363280.0,3.29962,5.40049,48.9333,5.23064,17957.8,9.63018,7043.49,3.64303,3.66054,3.56021,0.647729,1.00755,5.66606,1.79941,8.73035,2.00131,2.33958,2.73711,22.0924,6.18342,27.6425,5.42773,12022.8,2.6552,6.20655,3.17177,2.72687,1.4117,1.11356,1.17469,5.95542,2.10988,5.62132,2.56559,0.908683,1.06043,1.68691,1.23128,15.6497,2.55049,0.48794,0.526639,2.20376,0.39401,3.56066,0.353825,2.77167,2.78148,15.709,4.99087,9.76123,6.04756,269419.0,105674.0,19773.6,2.28483,12.4455,2.28483,93521.7,1.5477,69.3634,10.0786,34.9715,9.86643,1.75444,1.97261,3.94409,1.25469,3.00831,1.18297,7536780.0,0.817394,1.86126,0.445339,0.749014,0.445339,2.51661,2.25797,7.45834,4.26569,13.8437,3.82129,2.95541,1.50023,2.09961,2.32494,3.39266,0.882525,1.57212,1.58985,8.4883,3.36069,8.02845,3.26898,2.6613,3.43573,11.5742,3.44624,13.8665,5.4202,3875.35,0.368165,127.621,1.90633,1.25458,2.10044,1222350.0,479427.0,4.57145,2.47917,27.3936,2.47917,24695.2,5.06148,4.05221,5.16552,3.86816,4.8338,3.26727,3.26727,3.70988,2.9839,5.39029,2.9839,34852.2,3.57798,41.7395,4.70567,17.5641,6.15025,0.706062,0.708343,9.4349,2.09181,4.29721,1.98088,2.42168,8.86504,6.82544,1.58808,27.9106,1.20638,927.682,3.0586,14.1567,5.7748,5.89973,6.0018,70146.3,70146.3,0.503757,0.847158,0.391162,0.847158,0.373271,0.340731,4.65353,4.49175,2.71339,4.25949,1291170.0,0.866334,1.34799,1.31385,2.45338,1.45301,0.945045,0.945045,2.25935,1.61166,1.24957,1.61166,197001.0,77270.7,5.79769,5.48044,2.09064,5.48044,3486396.8773653996,308281.0018892,74869.22005231254,23711.028165170213,1095.4027752229993,23797.89803917021
452980.0,177673.0,102.379,144189.0,33.0609,144189.0,1083.93,8.46093,312.179,2288.66,41.8681,48.7037,18699.3,16.3958,94.9435,7662.11,148.159,46.0462,271148.0,54.6931,67.1787,33.5729,33.892,33.5298,3846.22,1699.11,32.1581,48.7631,10.1951,48.7631,17445.9,749.035,11.023,8.26778,5.1335,8.26106,184994000.0,4939500.0,31360300.0,20318500.0,7837880.0,19857.8,20605.6,14.4366,51757.0,1232.41,43.0493,41.7665,6719.31,9.29852,37.0496,17.8687,62.8855,19.8022,4033.25,27.8017,239.099,71.5207,198.088,62.7609,111221.0,25.213,62.6586,70.0707,20.5571,13.9305,286657.0,11.0008,18721.5,93504.4,37.7281,27.1057,462733.0,9.77749,16.0039,13.4938,116.043,24.2094,11125.9,4.50239,22.0085,8.67503,23.4493,3.25674,7754.24,27.415,170.979,261.509,67.8927,69.0891,1212920.0,475751.0,149739.0,16321.6,148.033,16321.6,30519.3,16.1191,779.769,122.021,250.013,113.899,266559.0,19.9897,40.9065,13.5114,20.6242,12.7425,3749330.0,7.28856,16.8025,4.25432,8.32149,4.25432,153.32,24.0028,82.2387,50.9263,99.2253,45.3269,134915.0,26641.7,20.956,25.3162,39.8985,9.48915,11840.7,15.4101,114.17,2635.39,54.6447,35.3071,212359.0,34.4697,57224.0,2180.65,97.8398,59.5598,1869.09,3.63771,128.88,56.5598,13.3693,23.0735,436311.0,171133.0,39.7124,1718.29,189.461,1718.29,38202.5,48.0002,39.079,92.2684,43.6664,48.3248,70185.5,31.4342,2086.35,12838.0,34.5666,31.6627,4697.77,37.3738,472.584,56.2552,128.459,73.1127,935.358,6.94914,100.18,46.6706,38.1343,22.2019,291163.0,87.1495,68.2755,12.1882,233.051,11.5636,25346.1,28.5877,145.995,64.9427,40.9486,68.4613,29022.6,29022.6,11.8261,27.864,13.056,27.864,3079.92,3.17609,1728.44,57.8618,31.7338,44.3345,1459820.0,8.26844,12.9033,86946.1,16.255,15.325,3209150.0,1258340.0,20.989,16.5123,13.2929,16.5123,235901.0,92539.8,429.397,6173.15,25.4797,6173.15,4680429.497783005,1286795.071464004,434596.79152007756,310146.99804720393,10833.244275943924,301384.8801372039
53298.6,20904.8,10.1504,2.01768,4.09292,2.01768,0.675151,0.778742,6.37766,3.84112,5.48595,3.57922,29859.7,1.41735,8.24236,3.10853,19.2153,3.70786,13904.9,5.36379,6.64773,3.42406,4.56061,3.00867,109.351,86.2331,5.13303,51.3955,0.838423,51.3955,94000.5,1.73368,0.945795,0.667349,0.722555,0.648489,95068800.0,2529950.0,2.57577,4.31512,2.43413,4.14085,1268.78,1.09986,73.6817,3.39505,3.682,3.43475,5524.89,0.890943,4.89495,13997.5,8.10833,1.66294,2.13198,2.44226,21.1619,5.80954,25.9557,5.08704,16357.2,2.31024,5.71691,2.85235,2.53341,1.23665,5946.89,0.996313,5.46758,1.8525,5.14576,2.22274,17499.0,0.903398,1.46906,1.04146,14.4517,2.05231,3462.41,0.451624,2.07361,0.34849,3.35672,0.329373,2.56319,2.50478,15.348,4.75785,9.05837,5.77901,19765.7,7754.9,13945.5,255.908,12.5615,255.908,1.40197,1.43767,68.2803,9.77307,32.75,9.66825,1.58371,1.75492,3.58956,1.0886,2.7308,0.960976,46559.0,0.70481,1.65124,47045.9,0.701777,47045.9,2.40299,2.05509,7.20443,4.06707,13.016,3.47173,2.63087,1.32359,1.84588,2.02421,3.56076,0.757636,877.898,1.38775,7.56463,3.12024,7.32923,2.937,48152.1,2.98818,10.6866,3.00557,12.6629,4.83331,686.592,0.332777,224.331,1.694,1.17535,1.91718,19844.2,7784.07,4.01934,2.19744,26.7626,2.19744,5999.59,4.26005,3.42331,4.37662,3.64147,4.1642,2.86112,2.70868,3.1942,2.52147,4.82949,2.47602,748.023,3.32006,41.406,4.38816,16.3958,5.75656,0.645677,0.62561,9.03958,1.91311,4.25188,1.73583,2113.46,7.62749,6.18884,4739.51,26.5593,1414.42,32472.6,2.58796,13.202,5.26787,5.38999,5.64276,399.667,399.667,0.466765,0.864979,0.399277,0.864979,768.587,0.280132,4.11022,3.59907,2.47187,3.46373,40004.5,0.734854,1.14768,654.466,2.23422,1.23208,134156.0,52613.6,6881.35,40512.7,1.27688,40512.7,6317.59,2480.09,47.7589,5.45322,2.19745,5.45322,445162.84332010004,103686.65698510002,42571.5017127503,56128.90548757999,1066.067526506,66174.96112758
1209320.0,474315.0,76.8488,451377.0,25.2305,451377.0,22.9641,6.2447,53.4458,52854.8,27.9871,30.7721,43730.3,11.5732,67.6646,88332.7,95.5647,31.4897,79791.7,41.3165,50.6534,24.5509,23.1109,24.0798,1324.15,1012.75,29.5952,229.518,7.08007,229.518,398040.0,8095.01,7.77689,4888.03,3.31095,5.54719,589359000.0,15767000.0,200300000.0,180854000.0,68915.0,169092.0,15040.8,196.098,37466.0,12589.5,30.4334,29.1784,27003.0,6.90409,30.0143,55502.0,42.0928,76.9008,73.6561,20.1414,174.302,515.876,131.293,43.1589,4422.59,18.303,45.3781,46087.3,14.7414,9.17946,135655.0,7.93913,44.5903,536272.0,24.857,18.8573,59511.3,7.08858,11.5896,70028.5,74.6687,26.15,20720.4,3.4695,408.441,1813.03,15.9585,2.48574,43.9758,20.3431,125.813,21143.1,44.3741,48.9727,291978.0,114536.0,102007.0,7135.76,103.303,7135.76,238.815,11.6109,557.773,84.8699,164.297,81.4764,63107.9,14.176,28.9783,39993.4,13.4762,8.41107,329009.0,5.52564,12.8447,16585.3,5.9045,16585.3,1624.81,17.0688,59.243,990.757,65.4126,30.6182,98.5806,26.2918,15.0936,17.5491,29.0565,6.57735,52736.7,11.0712,2919.31,285335.0,40.2623,24.5793,177842.0,24.3768,2624.89,171056.0,66.6907,40.7291,1957.93,23.9737,712.379,5923.01,9.60663,16.18,344190.0,135000.0,30.6237,164382.0,127.031,164382.0,8313.41,34.2685,27.7546,5858.56,30.567,33.9532,87091.9,22.155,3323.71,3265.52,22.2484,21.232,2488.8,27.083,341.745,38.1592,92.2988,49.9532,7.77479,5.08635,73.8329,3173.27,27.0033,15.2508,127738.0,61.9465,49.2849,83443.0,147.635,24673.6,47273.7,20.8413,114.08,148367.0,26.7185,47.5598,7353.94,7353.94,5.55613,12.3636,5.76347,12.3636,9814.53,2.28171,34.615,2439.82,21.6498,30.0676,193074.0,5.91306,9.18536,45315.4,10.5345,10.4534,559093.0,219214.0,16125.5,115851.0,10.1017,115851.0,69071.8,27108.4,41690.1,49.3502,18.2981,49.3502,1732083.5916500343,743751.0618110339,733702.5227619347,989473.5713823538,8036.30319249411,644309.3140023538
0.011297,0.011297,0.0225505,0.0095793,0.0240278,0.0095793,0.00818157,0.00818157,0.0712416,0.047883,0.0340306,0.047883,0.0199775,0.0199775,0.0984328,0.0450042,0.0878433,0.0450042,0.0378286,0.0378286,0.0451346,0.0248015,0.0204183,0.0248015,0.00982029,0.00982029,0.0222337,0.00827758,0.0092712,0.00827758,0.0221117,0.0221117,0.0114064,0.00737916,0.00419017,0.00737916,0.0586431,0.0586431,81144600.0,0.165388,0.119748,0.159976,0.0106223,0.0106223,0.146311,0.0299224,0.0321624,0.0299224,0.00704276,0.00704276,0.018295,0.0198223,0.0264978,0.0198223,0.0214972,0.0214972,0.20488,0.0544121,0.120223,0.0544121,0.0233173,0.0233173,0.0467151,0.0343506,0.0240499,0.0343506,0.0127062,0.0127062,0.0539818,0.0256084,0.0303589,0.0256084,0.0107239,0.0107239,0.0164867,0.0155165,0.0246723,0.0155165,0.00474685,0.00474685,0.0361542,0.00386096,0.0124772,0.00386096,0.0207018,0.0207018,0.112239,0.0467102,0.0365491,0.0467102,0.035529,0.035529,0.0637318,0.00969172,0.0355489,0.00969172,0.0149904,0.0149904,0.538702,0.120819,0.244248,0.120819,0.0208105,0.0208105,0.0410624,0.0141529,0.0132633,0.0141529,0.0110615,0.0110615,0.0259064,0.00702344,0.0099267,0.00702344,0.0166702,0.0166702,0.155067,0.0275678,0.0450848,0.0275678,0.0259219,0.0259219,0.0306361,0.0118385,0.00775659,0.0118385,0.0159965,0.0159965,0.0697403,0.100663,0.0430223,0.0389988,0.020927,0.020927,0.0888738,0.0289115,0.0525382,0.0289115,0.00445819,0.00445819,0.109926,0.0248739,0.0209217,0.0248739,0.016291,0.016291,0.0226326,0.0220338,0.0220842,0.0220338,0.023799,0.023799,0.0197746,0.0184967,0.0261572,0.0184967,0.0203392,0.0203392,0.0194729,0.0180119,0.0168591,0.0180119,0.0226345,0.0226345,0.351332,0.0354003,0.07193,0.0354003,0.0065795,0.0065795,0.096475,0.0207176,0.0370595,0.0207176,0.0237542,0.0237542,0.0292787,0.0137779,0.0380499,0.0137779,0.0339785,0.0339785,0.186084,0.075301,0.0446458,0.075301,0.0142884,0.0142884,0.0182041,0.0167555,0.00949923,0.0167555,0.00274611,0.00274611,0.592179,0.0327593,0.0263897,0.0327593,0.00909707,0.00909707,0.013883,0.0160057,0.020103,0.0160057,0.016825,0.016825,0.0334792,0.0347754,0.0210689,0.0347754,0.03815,0.03815,0.0375551,0.031177,0.0204464,0.031177,14.5598565483003,14.5351298383003,77.06295401688429,13.263647518603301,6.1996168606213,13.263647518603301
1465250.0,574704.0,74.8796,149673.0,28.339,149673.0,8.9114,6.4119,54.7978,3544.82,37.1261,5966.83,4045.38,11.8751,71.1457,10102.6,128.529,33.6114,39735.2,41.5296,51.3288,26.044,30.1244,25.1087,1421.86,1079.75,26.1002,47.0801,7.70244,47.0801,12531.5,21578.3,8.04536,6.087,4.59596,5.87908,523085000.0,13967900.0,642966000.0,18.6155,37.7849,18.0231,9138.58,1197.82,44889.2,4203.45,34.1453,556.938,4295.67,7.17539,34.7499,13.0433,55.3782,542.362,407.254,20.4538,181.28,53.5077,176.787,45.455,4257.13,18.6696,46.9985,8180.2,18.0055,8.64941,57614.2,8.04296,50143.9,71174.5,33.4921,19.7331,170670.0,7.15405,11.8949,28.9049,97.2056,16.4913,6078.84,3.45008,46656.6,77.9058,21.0259,2.57625,21.4049,20.7738,131.853,3207.76,59.4719,52.0356,144989.0,56891.3,58557.5,4174.54,114.332,4174.54,7212.14,12.0047,582.156,90.3077,221.032,85.8256,1958.01,14.5598,30.319,9.83037,18.0704,2260.32,380248.0,5.55803,13.0687,3.22225,6.21658,3.22225,678.756,17.1976,61.7828,37.3326,87.3004,31.5667,22.697,11.3963,2702.03,18.8848,32.978,7.04214,25434.9,11.4177,7681.34,16692.9,51.4096,25.5325,47772.5,24.9703,39965.6,17403.6,86.1576,43.4327,1333.3,435.681,7587.68,1818.62,10.1806,96.6516,611194.0,239725.0,30.87,26275.5,169.577,26275.5,19298.5,35.1512,28.7247,651.637,33.0349,36.4902,238756.0,2338.65,48850.1,986.886,30.6541,22.5757,2651.94,28.0295,357.689,40.0622,117.595,51.918,5.41821,5.20092,76.8622,514.332,31.0467,15.6304,682.979,60.638,50.6104,15928.4,186.668,4654.52,3942.24,21.177,110.793,47.3789,35.5793,9633.44,20377.4,20377.4,6.05377,15.3194,6.70364,15.3194,1565.69,2.25869,35.2253,184.313,22.3545,30.7324,493784.0,6.06803,9.53623,30445.9,14.5945,11.1392,445014.0,174494.0,16.3138,12.514,11.0204,12.514,445401.0,174710.0,1509.31,52.1685,20.7335,52.1685,1283857.5917618612,672759.9162908613,6946839.792030979,337175.6748633609,9217.76414946079,291334.3618633608
19664.5,7712.83,0.177372,4493.48,0.104034,4493.48,0.118294,0.0123564,0.126637,113.278,0.143151,0.0612333,13.606,0.0237867,0.152466,325.023,0.508783,0.0668919,512.482,0.0840237,0.105263,0.0721796,0.11153,0.0545888,24.6177,18.2284,0.119138,1.1351,0.0166432,1.1351,231.619,364.666,0.0157829,0.0136512,0.0215935,0.0113546,3481920.0,93262.8,106832.0,0.0428355,0.0310431,0.0415064,28.6748,1.07798,256.736,30.7351,0.0845353,0.0661538,31.353,0.013769,0.107493,0.024604,0.195178,0.0269272,0.0381666,0.0394158,0.361868,0.105809,0.690011,0.0885552,107.265,0.0371092,0.0996943,2.00562,0.0655979,0.00850152,49.2401,0.0151134,0.0958573,2001.55,0.137664,0.0361991,14.0487,0.0126015,0.0237121,0.662592,0.316227,0.0227213,12.1137,0.00719263,0.0368944,2.42579,0.0914701,0.00633946,0.0485717,0.040006,0.294273,102.163,0.239962,0.1054,3553.39,1393.78,1446.7,103.177,0.304841,103.177,11.4141,0.0239906,1.10895,0.184443,0.879655,0.17477,0.0289658,0.0273232,0.0657339,0.0202203,0.0719326,0.0150331,1898.28,0.012003,0.0291618,0.0081279,0.0128468,0.0081279,9.61354,0.0333228,0.134766,0.0769598,0.339495,0.0567074,0.0564162,0.0285231,0.0406037,0.0434314,0.0913079,0.0163562,234.829,0.0212212,13.5139,537.641,0.195135,0.0503277,602.599,0.0475319,106.436,560.581,0.323994,0.0852405,4.4368,0.00664825,1.43054,17.8653,0.0198855,0.0377423,1299.06,509.536,0.0701186,847.052,0.722517,847.052,5.80836,0.0662677,0.0539384,19.8492,0.0606077,0.0756068,3949.76,0.0437838,179.692,15.6146,0.142193,0.0437532,26.6131,0.0508921,0.670535,0.0699248,0.428934,0.0976025,0.0120504,0.0102553,0.167532,11.5842,0.102521,0.0301154,8.26185,0.0946612,0.0934289,0.0253645,0.52802,0.0105251,0.886616,0.0400138,0.240375,0.0963795,0.142206,0.0995522,125.862,125.862,0.0058296,0.014803,0.00647255,0.014803,10.0731,0.00543035,0.083774,4.94444,0.0487558,0.0695157,459.382,0.011967,0.0191106,380.088,0.0658852,0.0235472,7486.61,2935.46,0.0422719,0.0301399,0.0313332,0.0301399,204.631,80.3283,38.3918,0.118262,0.0523658,0.118262,20190.31950967095,11142.145570670955,8029.446682965963,8607.910922387458,25.921096970340784,6776.235880687463
0.10132,0.10132,0.202249,0.0859144,0.215499,0.0859144,0.0733784,0.0733784,0.638948,0.42945,0.305212,0.42945,0.179174,0.179174,0.882819,0.403632,0.787844,0.403632,0.339275,0.339275,0.404801,0.222438,0.183126,0.222438,0.0880758,0.0880758,0.199409,0.0742396,0.083151,0.0742396,0.198314,0.198314,0.102302,0.0661818,0.0375806,0.0661818,0.525956,0.525956,727765000.0,1.48332,1.07399,1.43479,0.095269,0.095269,1.31222,0.268366,0.288456,0.268366,0.0631647,0.0631647,0.164083,0.177781,0.237653,0.177781,0.192803,0.192803,1.83752,0.488008,1.07825,0.488008,0.209127,0.209127,0.418976,0.308082,0.215698,0.308082,0.113959,0.113959,0.484149,0.229675,0.272282,0.229675,0.0961798,0.0961798,0.147865,0.139163,0.22128,0.139163,0.0425733,0.0425733,0.324258,0.034628,0.111904,0.034628,0.185669,0.185669,1.00665,0.418933,0.3278,0.418933,0.318651,0.318651,0.571595,0.0869226,0.318829,0.0869226,0.134445,0.134445,4.83149,1.0836,2.1906,1.0836,0.186644,0.186644,0.368278,0.126934,0.118956,0.126934,0.0992074,0.0992074,0.232348,0.0629915,0.0890301,0.0629915,0.149511,0.149511,1.39076,0.247249,0.404354,0.247249,0.232487,0.232487,0.274767,0.106177,0.0695669,0.106177,0.143469,0.143469,0.625483,0.902823,0.385856,0.349771,0.187689,0.187689,0.797087,0.2593,0.471202,0.2593,0.0399844,0.0399844,0.985902,0.223088,0.187641,0.223088,0.14611,0.14611,0.202986,0.197616,0.198068,0.197616,0.213447,0.213447,0.177354,0.165892,0.234597,0.165892,0.182418,0.182418,0.174647,0.161544,0.151205,0.161544,0.203003,0.203003,3.15101,0.317496,0.645122,0.317496,0.0590099,0.0590099,0.86526,0.185811,0.332378,0.185811,0.213046,0.213046,0.262594,0.12357,0.34126,0.12357,0.304744,0.304744,1.66894,0.675356,0.400417,0.675356,0.128149,0.128149,0.163268,0.150276,0.0851962,0.150276,0.0246292,0.0246292,5.31111,0.29381,0.236682,0.29381,0.0815893,0.0815893,0.124513,0.143551,0.180298,0.143551,0.150899,0.150899,0.300266,0.311892,0.188962,0.311892,0.342158,0.342158,0.336822,0.279618,0.183378,0.279618,130.58375258456869,130.3619848845687,691.1585333665892,118.95840553647868,55.602836777368715,118.95840553647868
