"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"11",292085.493858492,171578.261731655,265998.349474022,120514.355074379,211456.72414425,602514.946176621,244139.861212284,619079.765245368,212723.316845975,141107.393786009,171767.8109664,450734.473348,10139.0561003,482927.962202,429418.310492,285038.9412846,383781.531755,333700.430783,2077359.402077,515275.971396,813328.3838,4866.4311286,21579.8723358
"12",1643887.26184928,867963.778554492,2006613.01001853,2955543.79457084,734819.666992254,3063159.7679893,1008889.92206669,3335924.61676991,1030679.52771258,2135535.72314165,77929.961525,64208.0169882,13026.621267,63969.168621,67512.720784,62491.8620879,18969.306941,63562.482502,709348.090126,870643.537114,404876.832757,20658.9221784,112979.261025
"13",20470064.4590916,15031663.3264238,57216298.2023973,21420413.3064375,25159475.9367019,83411953.7598543,38569869.8869685,66088375.4231727,43272061.2187775,12672538.7867999,21108443.559995,80027042.8030547,19056941.2351776,77549692.154178,18681567.333249,21336418.8248958,69817447.050422,22184150.9033437,228133002.15171,43966058.5300333,115672446.395233,1587216.650567,3220494.6052974
"14",175047.476132602,46202.5762832553,147283.35521495,48696.898270487,54165.0134338543,177830.655547601,63083.4391353356,226496.855869,90700.7797546085,66517.8023809508,79155.565865,191904.572808,3521.5706267,185924.267335,156719.78952,116811.6953899,80753.815892,81219.561873,412277.659771,209562.2841027,239794.703224,1505.76845411,5207.4781554
"15",1858630.6761771,162038.755081069,924758.463215912,315340.869288265,385761.314324289,982934.828404929,414926.175532114,1410354.53452191,575075.648883655,261368.573350156,205137.41909,1580201.536177,32036.315827,983689.474857,708908.772997,688131.880416,571367.056411,692750.899721,1905668.171003,812462.565098,896104.736765,30081.1385071,26063.589584
"16",97598.5872493345,247419.518423968,116126.278388645,95642.8819398175,66541.7415323536,192047.672922117,69495.5919577469,255816.794826277,118902.429947794,95348.9638034893,759859.4614901,277303.367845,1846.76059,209086.27681,223581.335647,473426.0351951,486481.95615,90930.535158,2910891.0704,874260.372803,1067268.21497,9141.4233346,17951.2611717
"17",436597.616476745,85863.6757899708,416347.970695943,58582.7525114399,54823.1164341551,110399.774265494,41290.7184395042,216757.20362789,96587.7122201738,62721.9532613658,430477.611184,855416.0662958,1451.1566254,124752.885238,134981.1311158,129690.3703843,244556.303041,131338.848274,220469.182686,256765.8034327,191173.724857,7402.1990778,10163.647339
"18",5866158.3568298,1103978.27328188,6290117.15750762,2026931.05501879,1323932.49928699,5421332.90458679,1246178.24828977,2697715.7802762,298071.473293488,530080.781770227,1085537.38272,3276472.869316,84330.38772808,1086924.4303842,2417469.629872,2214361.378377,4146365.568296,1206391.629148,3808115.73945,4345110.19396508,1558338.6246151,171827.2629717,1539571.126756
"19",2208634.07555598,573273.119256662,1550409.77855121,776211.631628413,907842.854680254,2942943.84637517,1048118.40584871,3646328.2517675,1183934.52367832,747851.395164817,1485466.498647,1858355.9297,48573.285,1740878.338,1433309.8815,1088274.7851,1334067.992,1019237.4673,5653497.155,2272610.31964,2671632.4279,23063.289226,83157.292683
"20",542185.690482081,2208429.30236356,456600.06928332,573511.251613808,680519.829917337,1794415.1551259,709792.133377935,2148826.61320298,688068.814036913,358748.534388929,2510510.92196,2508307.53014,43618.33063,1619773.385,1081616.1785,716827.448854,445495.7961,642636.2899,6425642.378,2299569.00962,2256669.89972,16014.6996076,76690.62125
"21",133725459.932592,85474612.2106957,216974538.257327,74344576.3258073,53109737.9774295,361314049.611483,99578818.0159626,187639137.908322,110933296.299892,31484853.8842777,92345688.027693,147997690.31065,3906132.32413039,50345709.4864578,111975783.718189,97482616.99208,120146258.54675,111353640.24046,476078015.98884,203769006.425745,325585334,22004517.6200374,37352537.2401219
"22",316073.578045323,167917.70026035,618635.301303024,328248.751128013,558007.580159524,1559458.33535659,726174.027237996,2301080.00674621,789204.711930827,339330.524898431,1989804.53958,1676724.8776,22202.1228,762142.1316,541553.2078,327084.032283,471238.247,546893.357,2720317.9339,1836712.395075,1477713.12594,11399.4759775,46330.958807
