"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"1",0.135789766756001,0.00104140866274882,0.00454284796825444,0.000772043036678568,0.00105212192985629,0.00627266213549314,0.00109286323175012,0.00138498018884718,0.00066703678366572,0.00102814785435977,0.00133031752583116,0.00124040269820983,0.000775162823314284,0.00351968581844256,0.00119351576062812,0.000981335424888458,0.00530172786560642,0.0010363919363641,0.00931476421260057,0.00081785101881144,0.00125610888339143,0.000687351348458031,0.000306055836784947
"2",0.0148782780984532,0.0408427845608279,0.00684717132737251,0.00490153172532045,0.00455020555194633,0.0473406563179445,0.0130504492956097,0.0277992597997321,0.00495281203336777,0.00647264308010819,0.00602160546153493,0.0116023388471617,0.00417032729982448,0.00862334956558748,0.00699168069211801,0.00659644659081058,0.0266855125321707,0.0062039084916635,0.0586365758552776,0.00515219352872896,0.00934162665433712,0.00378696624672936,0.00138597495223372
"3",0.45668760624698,0.00211733109557135,0.102059095064674,0.00393963493710526,0.0315631014623831,0.0378182888110488,0.0190690868724789,0.0117185600028432,0.00159996020131044,0.00273891529207813,0.0120668853417027,0.00420798729115848,0.00120441439490052,0.0451228676885064,0.00245934985859368,0.00440442308901066,0.0636269320032771,0.00363079437989794,0.075265859820731,0.00106460390606467,0.00370650435486389,0.000672550546709163,0.00131416833134333
"4",0.0687770934177149,0.00333114896072752,0.0184171568857235,0.162048209841003,0.0255103675516117,0.162994979722986,0.0108798755783947,0.0147607378602741,0.00181087556230863,0.0146433496629079,0.0307314059951944,0.00826295516070376,0.00262280787008055,0.0767697580908204,0.00866090854174573,0.00732624148808397,0.0865037263412081,0.0103487033708915,0.12999230156635,0.00174435736739297,0.0071053081394394,0.00111949682875796,0.00648134167733734
"5",0.129720164082613,0.00398921604061544,0.00350683198454327,0.0164403395811679,0.264875526996863,0.0588860676197972,0.0107602011057644,0.0266392346111434,0.00125326710246907,0.00838502843281015,0.0198500236278651,0.00697844345385443,0.00108854200924004,0.0435808565184028,0.00231554666884152,0.00638654200149023,0.076583868618525,0.00919023342588385,0.0826676362289271,0.00111205933414123,0.00610789202570617,0.000665021689812953,0.0014807990590891
"6",0.0101388952436152,0.226227850655792,0.00586700160370274,0.00587170122801546,0.0158356197415066,0.23796175999685,0.0189257371053224,0.0271047000700538,0.00212795253047065,0.00353423684339399,0.0297403079951656,0.00831130709522419,0.000710455887173726,0.0406448218614325,0.00271893727381819,0.00457924418516168,0.0721000474102681,0.00582267768956837,0.128137178442146,0.000477397305818972,0.00384114090346686,0.000245405778233026,0.00129786941511933
"7",0.00308281063545881,0.050521193035102,0.00166950824687463,0.00144093078263929,0.00999686928333986,0.0708228700980619,0.278251865001443,0.0511810516257241,0.00224199730704062,0.0210916472465516,0.0300702548317791,0.0100025685907701,0.0010921739949111,0.04397217551889,0.0023058662499048,0.00568712352790615,0.076245317463741,0.00755323712402017,0.10058200689006,0.00104235685787773,0.00444001174771392,0.000639532862348623,0.00305788865493079
"8",0.00122898715999027,0.00136233469104552,0.000595829961392079,0.00349662816158421,0.0101716743168509,0.0693237984054775,0.117203393898845,0.282938163535311,0.0127829404571726,0.00414965267889139,0.0120128098401982,0.00521253661579011,0.00088917266310471,0.0632064213349021,0.00279815036878523,0.00332475933045199,0.0413969264203169,0.0167318405254785,0.152467155479238,0.00035418735096409,0.00287781040859642,0.000213004691804116,0.00208452534957576
"9",0.00232547760445619,0.00285160110268354,0.0014135640939882,0.0163459947783708,0.00795954111614401,0.0794358987306294,0.0876140854386498,0.344059757682822,0.0822341666277069,0.0309697460338076,0.00721737791338805,0.00329667623014341,0.00098755763281415,0.0468654371703431,0.00392408087883323,0.00260969333606438,0.040836507175265,0.00443953049878937,0.100198034755981,0.000811847016428871,0.00520188816461576,0.000537287015119811,0.000546011314571826
"10",0.0195940687554641,0.0279361442145289,0.00910893542666252,0.0251772638329224,0.123087056643864,0.0937950479829057,0.0948192152801034,0.0603238595266151,0.0136227814573636,0.0585721211794864,0.00938031729714696,0.00806132005268345,0.00286136147014656,0.05578028550518,0.0132931099526691,0.00806812116220832,0.116936639585361,0.0101388496442629,0.0892358816358876,0.00331571688654813,0.00809555303244845,0.00212953843168601,0.00172950857526819
"11",0.00357841007549519,0.17027323412844,0.00134442846349044,0.00101480806506642,0.00201137569033136,0.0245359183842056,0.00226773828714423,0.00611670682037218,0.00095614047412111,0.00355389682977154,0.10724871285595,0.0202789234627665,0.00100997949775162,0.00651197574111178,0.00163082763830602,0.00731796997475189,0.0764516354506503,0.00616007655536677,0.0477707618029643,0.00109738421323431,0.00348095895609727,0.000862000391974126,0.00137162650753524
"12",0.0068586522968704,0.0127777713629951,0.000139046178125328,0.000984289352909738,0.0344027618251542,0.0726880604241578,0.0460520946812885,0.0297178138178644,0.00575306976477143,0.00832880279541314,0.00498249175149623,0.318841188093051,0.00115516688851746,0.0346754795308871,0.0196411416700074,0.00246695525029742,0.0471676737208168,0.0111972482283332,0.0673705580883479,9.3480821930729e-05,0.00188627789790847,4.69723707516251e-05,0.0015184214590411
"13",0.0182244861870528,0.00633723656601721,0.0161487295293836,0.00642560705945118,0.0157377974262025,0.0202113805985455,0.00856334739750618,0.0195618654031296,0.00973284839319936,0.00870726311240371,0.0156706456818252,0.0122007800895018,0.00462468268679435,0.0353119677352776,0.0122729065929679,0.00985057117723074,0.0934738087119259,0.0366156018753874,0.135472564200172,0.00483739188443126,0.0129301666346145,0.00333479763178145,0.00353951434446601
"14",0.00168630503054152,0.000862492819374889,0.00214205897887403,0.00132584565208083,0.0125587232126312,0.0105726752064376,0.00402697442503501,0.0120693627627813,0.00204488490528434,0.00423227390624814,0.00668109692972316,0.00516006508350948,0.00141420015902587,0.122861074465997,0.00981506289036095,0.00424561828040394,0.0880516657497203,0.0384859397173531,0.14843569461313,0.00030101978471587,0.00339430825392324,0.000175454534986874,0.00428184876753182
"15",0.0112040426888496,0.00074699113383483,0.0131777406731016,0.00319809835145744,0.0123269616438542,0.0121514553325565,0.00368115589745027,0.0139773241787162,0.00877846990392286,0.00438553094950296,0.0228595915945685,0.00915876328555411,0.000446083877145207,0.0152015700105656,0.00340942036716966,0.0058339682414786,0.0738863433649334,0.0329174172772375,0.152832024160534,0.000378792700880742,0.00476970649865966,0.000194779440620214,0.000813979680227942
"16",0.0676048688732993,0.0015023278919989,0.14937078716536,0.00403432939769068,0.0189836084667064,0.0208995983948968,0.00950403748040712,0.0122348292658533,0.00101749722703592,0.00545798444899266,0.0282347368421673,0.00906147626133876,0.00101511318424242,0.0381990022128145,0.0110402605564839,0.0402485300084185,0.0379704759421163,0.0196653940371397,0.131633802547334,0.000846978628365437,0.0116001731614287,0.000371463313959938,0.00162837223250926
"17",0.00262791620621862,0.0111763888479465,0.00202079834669167,0.00180030016026875,0.00758363585862205,0.10193968745651,0.0101239895397983,0.0221085334471554,0.0129539253324538,0.0036528810806762,0.00623257807640936,0.00849976466692041,0.00107047814953245,0.0207226536197973,0.0079969049336488,0.00603426551111578,0.212392826542662,0.0424275773767022,0.158796294625555,0.00125171074568375,0.00762330487462961,0.000682628063142506,0.000852833031904471
"18",0.00171835140963547,0.00125149367557185,0.00122179886703718,0.00123983869726686,0.0362068423947559,0.0173624974835766,0.00473239361840341,0.047546601653058,0.00229615165405071,0.003384303404081,0.00827493810703477,0.0133540628253268,0.000655367422341628,0.0149046977549881,0.00298652805687916,0.0127109792262215,0.0589810352055303,0.0359409692452933,0.205426223363061,0.000888595498503235,0.0185017438657907,0.000419039181515302,0.00155365222291433
"19",0.00616426434401702,0.00101812867381162,0.00655022634442922,0.00138343078851033,0.0179397244865319,0.0203509967279076,0.0105487597657603,0.0454471860854526,0.00797345670745234,0.00721706075416,0.00992726096671302,0.0274211829920759,0.000379502246569641,0.0129583955597171,0.00429273548168537,0.0152583183141499,0.0307125234770687,0.0282923014444579,0.0364823475513345,0.000995099678871517,0.0187497227916574,0.000142591729682663,0.0016773509491622
"20",0.00532862885553569,0.00445047679554731,0.0101634632771677,0.00441908346128761,0.0203667273398642,0.0732278370075393,0.00651750997254208,0.0590686895441227,0.0216887223197607,0.00435520425240401,0.0309939244551321,0.0458657230988662,0.000508052910565887,0.0263014231483506,0.00213418260655142,0.0119518215729804,0.0970018543654801,0.0421475900662925,0.126617679354304,0.000345635860477748,0.018925396815776,0.000379152990100346,0.000475460384628843
"21",0.00570105785079622,0.00132351488491242,0.0165160473295864,0.00577671508646667,0.0166934177581504,0.0964896288126847,0.00442466383587184,0.0349187861174708,0.00111898643676491,0.00712538115455159,0.0216917469458726,0.0151192728459075,0.000537908163770885,0.0255622198879566,0.00358538859785545,0.0132835206878206,0.0428977796148433,0.0285453217624979,0.217528530652405,0.00081354047187297,0.00948345144234159,0.000223858025492918,0.00116006100270488
"22",0.0251481568258639,0.0117646108309098,0.0347937515228804,0.0131770920900262,0.0302945714665779,0.0470524304363273,0.0167122165226434,0.0346126421687781,0.0142705134174027,0.0194967004656257,0.0146506038956213,0.025900256259004,0.00711896029037647,0.0294886666063549,0.0155805655899764,0.0269298945989124,0.054414757514132,0.064273979784232,0.266680934854957,0.0160815555907127,0.0365699819284461,0.00659813719689491,0.00575264186005445
"23",0.00451810777951063,0.00312404940659799,0.00335313232192727,0.00266381063031282,0.00435277727194535,0.0123485682421039,0.00362003988291502,0.00792976546118843,0.00193566537320859,0.00372148501096496,0.00307384314219913,0.00362586836890594,0.0014680258204117,0.0090623564837653,0.00382717168005838,0.00319434697188304,0.0201197679237917,0.011906728329705,0.0486624577294437,0.0108544922069792,0.00772850577902482,0.00127429878110875,0.000427002213781954
"24",0.187465438682435,6.62452601193684e-05,0.00244844252323068,0.00018832726298363,0.000605240868775263,0.00398855823152352,0.000358708257482541,0.000451977869842431,8.50648818189765e-05,0.000115535575486372,0.00127376455204085,0.000157738478034613,7.4806433064335e-05,0.000900803396586733,0.000183965394446037,0.000178431749445768,0.0010469243492243,0.000212213764150973,0.00494392293726238,7.49125018736267e-05,0.00023349041972452,5.79911913711875e-05,5.04675382224964e-05
"25",0.020999212991343,0.00718232127382069,9.50622655373354e-05,0.000924317846667496,0.00213890256101243,0.00927977623480491,0.00572261668065311,0.00569765568118621,0.00118130590001201,0.00143186305218075,0.0914220421669193,0.0145929462821301,0.000502011358103545,0.0059310608973285,0.00388998809565359,0.000602000527935857,0.0423285273175883,0.00331191192664168,0.0119847603596306,9.59673264906076e-05,0.000213609534120908,8.07874083375838e-06,0.00181510178295483
"26",0.7415810913299,0.000134808743029568,0.0640682898648906,0.00166600214928234,0.0123267095527488,0.0153534952168758,0.00762024489994219,0.0072797095613068,0.000490034256556302,0.000948429438218772,0.0138563863692606,0.000488439616991427,0.000221787989916392,0.0116986563664899,0.000790336730830839,0.00106406317061069,0.00986381802961306,0.0014765568131474,0.0177189524056161,6.0817458623736e-05,0.00077851304433335,2.8657355056303e-05,0.00031061769725351
